,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,Q_in-J_out.18_x,Q_in-J_out.18_y,Q_in-J_out.18_speed,Q_in-J_out.18_angle,Q_in-J_out.19_x,Q_in-J_out.19_y,Q_in-J_out.19_speed,Q_in-J_out.19_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,Q_in-J_out.20_x,Q_in-J_out.20_y,Q_in-J_out.20_speed,Q_in-J_out.20_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,H_in-K_out.25_x,H_in-K_out.25_y,H_in-K_out.25_speed,H_in-K_out.25_angle,Q_in-J_out.21_x,Q_in-J_out.21_y,Q_in-J_out.21_speed,Q_in-J_out.21_angle,H_in-K_out.26_x,H_in-K_out.26_y,H_in-K_out.26_speed,H_in-K_out.26_angle,H_in-K_out.27_x,H_in-K_out.27_y,H_in-K_out.27_speed,H_in-K_out.27_angle,H_in-K_out.28_x,H_in-K_out.28_y,H_in-K_out.28_speed,H_in-K_out.28_angle,scenario,participant_id,source_file
34987,34987,1078.4,1568708731.5920918,1078.4,-81.6665107259347,617.7339949728465,59.89070860180376,692.7131783374722,0.9986891746520996,609.7163391592986,86.88255657948878,728.3939737216914,0.9968463182449341,616.12334763805,30.90143959751729,718.6965009967997,0.9987403750419616,571.9794141162707,127.0558542773116,728.3524216739273,0.9172281622886658,584.5342794204523,-16.794746878754527,712.1397932321516,0.8712990283966064,500.30806549838564,194.13175747454326,562.6734120508929,0.9442994594573976,477.7531674444023,-79.51970202767845,557.2513267526267,0.9717744588851928,610.8463967898582,244.5756642980563,389.62497038541693,0.9804147481918336,559.0765707257584,-145.15084095746047,372.17610426923346,0.9562655687332152,767.2824694515294,289.88211307128074,241.9548582325933,0.6436548233032227,730.5962998589242,-172.64290553024188,210.60755404237577,0.8906856775283813,470.80117872842317,160.11025263840799,127.95878476716663,0.7161445021629333,517.2897260178958,-48.29407832741161,118.4567603842786,0.09187668561935423,359.81395561359255,203.75739707834083,-423.4231960701343,0.4369455575942993,805.648824868131,-72.36592310754855,14.139549888306876,0.2534121870994568,331.46517058409387,179.5868378738075,-716.5094735319333,0.013185769319534302,631.7774258834114,-76.64900431432693,-378.91083377053553,0.29440468549728394,1763.69,1479.43,4.43,1.35,,,,,,,,,,,,,,,,,,,,,1760.81,782.19,6.93,180.37,,,,,,,,,,,,,1478.15,867.2,7.11,268.61,1589.81,869.92,7.64,268.61,1707.07,872.69,7.04,268.68,1761.04,1008.32,8.32,179.85,2672.2,714.23,8.43,157.26,1722.26,873.04,7.08,268.68,2643.18,836.61,7.75,173.91,2611.79,874.68,7.57,89.83,1835.28,874.53,6.55,269.55,1760.24,1315.56,7.09,179.85,1848.78,874.64,6.51,269.55,1862.34,874.74,6.49,269.55,1876.01,874.85,6.57,269.55,2a,14,1568707580
34988,34988,1078.4333214076164,1568708731.6253998,1078.4333214076164,-85.27489492968208,617.8622104807272,62.20131616654185,693.1273945059372,0.9986185431480408,603.7304209432517,89.66155237474628,724.0595754545246,0.9940921068191528,620.6731947367957,35.100748131379426,723.1220058113182,0.9943579435348512,572.8504655565554,127.19938412666323,727.4976753828003,0.9107083082199096,583.8344332031561,-14.476494149239633,712.5809414104622,0.9083778858184814,501.1220306366653,194.7885820756593,560.9791498929719,0.9414453506469728,478.0702497591248,-78.33480202446175,557.5834971288918,0.9766415357589722,617.5471873783099,250.85987125716983,387.24444107703215,0.9843881130218506,561.1645206114495,-150.46812159643994,369.52570709622773,0.971854567527771,796.1016514467115,302.61162156762015,246.27923130947465,0.9438139200210572,732.0463734885811,-175.11364858370789,211.42980810850568,0.901950478553772,467.74537456369836,155.39919060926977,149.52865190363562,0.8928956389427185,503.6519138378375,-49.3983612871199,137.25653472614957,0.5778626799583435,575.6453696061519,182.90514365162403,-192.038784823972,0.6857746839523315,790.4082097461467,-74.66657370245869,2.968102288931675,0.3714658915996552,316.9788838677332,204.50407761560612,-732.5692133428195,0.011701434850692749,637.4634467631199,-73.37093717321386,-389.1392676900172,0.0954587459564209,1763.6966642815232,1479.576614193512,4.426667859238365,1.3833214076163434,,,,,,,,,,,,,,,,,,,,,1760.81,781.9600822874472,6.903342873906925,180.37,,,,,,,,,,,,,1477.913418005924,867.1966678592385,7.113332140761635,268.61,1589.5567573021158,869.9133357184767,7.626671436953463,268.61,1706.8334180059242,872.6833357184768,7.056660703808173,268.68,1761.04,1008.0434323167843,8.303339296191828,179.85,2672.3066285043724,713.9734251613543,8.403342873906926,157.26,1722.0267501466856,873.0333357184767,7.05667501466856,268.68,2643.206657126093,836.3534251613543,7.753332140761636,173.91,2612.0399105571223,874.68,7.5533392961918295,89.83,1835.0600787097321,874.53,6.543335718476731,269.55,1760.24,1315.3267501466855,7.06667501466856,179.85,1848.5634108504935,874.6366678592384,6.5266607038081705,269.55,1862.120078709732,874.74,6.51332498533144,269.55,1875.7934108504935,874.85,6.566667859238366,269.55,2a,14,1568707580
34989,34989,1078.4333214076164,1568708731.6253998,1078.4333214076164,,610.7458715641958,63.437381956047744,688.4696315765692,0.9981013536453248,605.8726019594262,87.302098389437,727.1961649977015,0.9953455328941344,610.4654545965229,34.904137734943035,719.1980882625619,0.9987404346466064,578.1696596075637,126.10430320797373,729.0286648573642,0.9097821712493896,572.5876059621007,-15.214039364980106,708.7968625551767,0.9059011936187744,503.0721985656975,192.21249261294304,556.8833787076306,0.908699631690979,470.2001543745302,-76.4464988268707,550.4372588412809,0.9735214710235596,614.4350765310303,251.4330347838012,383.69848379792654,0.986023485660553,560.6001859341404,-147.58575054127087,360.09634449968115,0.9758152961730956,792.0189080641327,304.84421883148656,243.2052609381361,0.9314703941345216,743.3292499114713,-176.2934038306935,217.2359143634472,0.8864638805389404,486.9959725510697,157.03165332915555,146.51381406018012,0.6809883713722229,508.6327666524469,-51.21975627216922,125.15732082264395,0.12501484155654907,436.8712215799314,186.91429634709962,-333.3499667679246,0.2347562909126281,725.9640478067442,-80.77620550268158,-67.80627062479796,0.2813287377357483,305.9441875888206,189.91080275142144,-744.9237717865576,0.018376052379608158,623.3705484606444,-73.50332087359455,-404.2056965182917,0.04292529821395874,1763.6966642815232,1479.576614193512,4.426667859238365,1.3833214076163434,,,,,,,,,,,,,,,,,,,,,1760.81,781.9600822874472,6.903342873906925,180.37,,,,,,,,,,,,,1477.913418005924,867.1966678592385,7.113332140761635,268.61,1589.5567573021158,869.9133357184767,7.626671436953463,268.61,1706.8334180059242,872.6833357184768,7.056660703808173,268.68,1761.04,1008.0434323167843,8.303339296191828,179.85,2672.3066285043724,713.9734251613543,8.403342873906926,157.26,1722.0267501466856,873.0333357184767,7.05667501466856,268.68,2643.206657126093,836.3534251613543,7.753332140761636,173.91,2612.0399105571223,874.68,7.5533392961918295,89.83,1835.0600787097321,874.53,6.543335718476731,269.55,1760.24,1315.3267501466855,7.06667501466856,179.85,1848.5634108504935,874.6366678592384,6.5266607038081705,269.55,1862.120078709732,874.74,6.51332498533144,269.55,1875.7934108504935,874.85,6.566667859238366,269.55,2a,14,1568707580
34990,34990,1078.466624211114,1568708731.6586893,1078.466624211114,-84.93475437419643,613.8528098016122,65.69147897254149,689.5185938912828,0.9985910058021544,604.6226932026963,91.1821002325868,721.6423494977756,0.9929976463317872,614.2489625770512,37.209610767670654,718.4852194132947,0.9947769045829772,573.2217658346676,128.34314724718405,728.0930634490221,0.8994662761688232,579.6151281103599,-14.318239252824535,710.3375207832062,0.9147759675979614,499.1519286539559,191.58345290586547,565.0560467348373,0.9779311418533324,467.92507838420823,-77.58761676686625,553.5738373611214,0.8802871704101562,616.7044425881389,250.58114379461205,389.09615086902517,0.9838548898696899,565.542096849434,-149.94967372247962,372.6166025796752,0.9676408767700196,768.5294122794737,296.0672988917236,241.08961843455631,0.58613121509552,724.9527802766484,-177.82188738825863,208.2433074187117,0.9218631982803344,475.13100485200965,161.1599142771949,142.60824601317046,0.6779300570487976,491.6307405152092,-51.82462864884306,135.8325412914613,0.6332356929779053,549.0976925924724,181.46550394852463,-211.9536326694709,0.6466220617294312,770.8918846724464,-73.69847824205678,-13.163251129077425,0.4755625128746033,352.05352608903985,207.31417531082704,-694.0363029998132,0.013634353876113892,626.8736839717241,-72.9983506953755,-403.8588485650818,0.09411096572875977,1763.7033248422229,1479.7231465289008,4.423337578888616,1.4166242111138367,,,,,,,,,,,,,,,,,,,,,1760.81,781.7302929433147,6.87670063110893,180.37,,,,,,,,,,,,,1477.676968101092,867.1933375788885,7.116662421111384,268.61,1589.3036559955347,869.9066751577773,7.613350315554465,268.61,1706.5969681010915,872.6766751577773,7.073312105556918,268.68,1761.04,1007.7670190477553,8.286687894443082,179.85,2672.413197475564,713.7169935744233,8.37670063110893,157.26,1721.793630522203,873.0266751577773,7.033363052220314,268.68,2643.233299368891,836.0969935744233,7.756662421111383,173.91,2612.2896815833537,874.68,7.536687894443082,89.83,1834.840280206649,874.53,6.536675157777232,269.55,1760.24,1315.093630522203,7.043363052220314,179.85,1848.34694262776,874.6333375788886,6.543312105556918,269.55,1861.9002802066489,874.74,6.5366369477796855,269.55,1875.57694262776,874.85,6.563337578888617,269.55,2a,14,1568707580
34991,34991,1078.5,1568708731.6920516,1078.5,-84.87329928017266,613.925300486706,66.68602445495132,689.8323694889142,0.9986745715141296,600.0382233834629,93.98270319222222,719.8515218562736,0.9987472891807556,614.3169636882737,38.016453583376936,718.795967225661,0.9953173398971558,568.0777786025677,129.66343058053437,727.3915661437454,0.8814792037010193,582.1358874780312,-13.239610486647566,710.779852326069,0.9048041105270386,498.4126611224885,193.63671742662308,566.6197161405216,0.9838207960128784,468.1823244801989,-78.0210929544147,552.8643030790333,0.8296475410461426,610.0697759910378,249.49027981908287,392.82389059284094,0.9787575006484984,565.6327098171548,-149.74320802648182,374.1005520147087,0.9730499982833862,759.430343008118,292.71685474735744,241.26810063924648,0.5958007574081421,723.1520383406605,-179.294355443857,207.65231025352082,0.929653525352478,467.93107040928453,160.7688098199435,153.05853740692493,0.3588982820510864,484.0328242215165,-51.878580088502254,146.71872291119894,0.5716429948806763,675.7218702751237,166.4279786476041,-86.55407377002714,0.6577743291854858,854.2717493695293,-56.99690168735685,87.62037853851774,0.5557185411453247,373.6505494320057,212.9505533990802,-672.1968143321785,0.014938026666641237,627.8391808429541,-74.37229802287501,-402.56213442678006,0.13605621457099915,1763.71,1479.87,4.42,1.45,,,,,,,,,,,,,,,,,,,,,1760.81,781.5,6.85,180.37,,,,,,,,,,,,,1477.44,867.19,7.12,268.61,1589.05,869.9,7.6,268.61,1706.36,872.67,7.09,268.68,1761.04,1007.49,8.27,179.85,2672.52,713.46,8.35,157.26,1721.56,873.02,7.01,268.68,2643.26,835.84,7.76,173.91,2612.54,874.68,7.52,89.83,1834.62,874.53,6.53,269.55,1760.24,1314.86,7.02,179.85,1848.13,874.63,6.56,269.55,1861.68,874.74,6.56,269.55,1875.36,874.85,6.56,269.55,2a,14,1568707580
34992,34992,1078.5,1568708731.6920516,1078.5,,611.2967275446564,67.50042736397582,695.3526964371529,0.9984906911849976,606.0373294329613,92.5161845299131,726.1464811694502,0.9927919507026672,619.552311949383,37.504734939379006,720.9366661289142,0.9986029863357544,571.9570237336774,130.18858003822436,728.4313125238208,0.8892433047294617,593.8472295803941,-11.89133984517538,714.1436534510246,0.9128021001815796,496.8663855201639,195.67448646111885,557.3631543170076,0.9018101692199708,473.0023648936257,-78.35439222962928,552.9453765825813,0.8462445139884949,603.2671485442262,251.98220903380263,384.74521088925667,0.9843249320983888,561.4864289103307,-150.6867565384561,359.1257308056279,0.9814608097076416,769.2846340103371,291.4454164963745,247.13349396575282,0.4708367586135864,712.6816647036038,-180.72134374096672,199.5469959941032,0.9309662580490112,475.38052017903823,158.88660329814292,157.52129048718245,0.4402523338794708,482.07780590140334,-49.037121681362066,137.9371985324981,0.7457436323165894,632.1765390108942,167.99606189897338,-126.10529296077273,0.6153788566589355,863.8548211387953,-55.398382145699216,102.82262388669136,0.5986444354057312,344.8627323971804,220.57938074713184,-705.9603721728258,0.0216219425201416,602.3367668878791,-75.82936671875312,-430.4368091786867,0.18624424934387207,1763.71,1479.87,4.42,1.45,,,,,,,,,,,,,,,,,,,,,1760.81,781.5,6.85,180.37,,,,,,,,,,,,,1477.44,867.19,7.12,268.61,1589.05,869.9,7.6,268.61,1706.36,872.67,7.09,268.68,1761.04,1007.49,8.27,179.85,2672.52,713.46,8.35,157.26,1721.56,873.02,7.01,268.68,2643.26,835.84,7.76,173.91,2612.54,874.68,7.52,89.83,1834.62,874.53,6.53,269.55,1760.24,1314.86,7.02,179.85,1848.13,874.63,6.56,269.55,1861.68,874.74,6.56,269.55,1875.36,874.85,6.56,269.55,2a,14,1568707580
34993,34993,1078.5335435474042,1568708731.7256446,1078.5335435474042,-84.87329928017266,614.2590398608195,66.14289458707522,689.1598066976476,0.9985828995704652,604.7518548590155,95.35673739721888,721.3500335223728,0.9987181425094604,617.716887573612,37.60349424553731,721.2163616962796,0.9954031705856324,579.5498242765867,133.1323128677563,729.9161315136416,0.8591941595077515,588.324445178685,-12.458063937868516,713.822883188897,0.8778884410858154,498.4224366555645,194.22902862438514,565.7629650159338,0.981538474559784,472.1303774182237,-75.89114979708678,556.0424988788618,0.882430911064148,596.2848488611846,250.79223862330986,387.0716416038193,0.974744975566864,561.148383222641,-152.46286412599343,368.96621996698235,0.9706467390060424,761.9749265202879,289.3077772469934,244.49050891735675,0.6330993175506592,733.1041307093677,-179.36738724395028,215.9566343990033,0.9468973278999328,470.19713861459746,159.45604446985158,164.60260299315388,0.22287490963935846,468.3296287257647,-49.86499865900682,142.43025430794387,0.5064982771873474,686.2075565086534,163.9857789568429,-69.86145248045386,0.6422855257987976,871.8551011228191,-49.462010585135936,114.14442470608722,0.6904312372207642,331.3452786462604,223.48072182269885,-719.8258027514098,0.012368321418762207,588.2562764194585,-77.81330684775838,-442.6635562250692,0.2004002928733825,1763.7133543547407,1480.0175916085784,4.416645645259579,1.4801891926637882,,,,,,,,,,,,,,,,,,,,,1760.8066456452593,781.2719038776513,6.85,180.37,,,,,,,,,,,,,1477.2018408134302,867.1832912905193,7.113291290519157,268.61,1588.7917146849875,869.8932912905193,7.6402522568850495,268.61,1706.1251951681704,872.6666456452596,7.063165162076633,268.68,1761.0433543547406,1007.2115885565449,8.293480483182949,179.85,2672.627339351693,713.2017146849878,8.35335435474042,157.26,1721.3251951681705,873.0132912905193,7.030126128442526,268.68,2643.2868348379234,835.5850690397281,7.753291290519158,173.91,2612.794930960272,874.6833543547405,7.536771773702104,89.83,1834.398612587132,874.5266456452596,6.550126128442526,269.55,1760.2433543547406,1314.62184081343,7.030063064221263,179.85,1847.908612587132,874.63,6.553291290519158,269.55,1861.4619669418728,874.7366456452595,6.553291290519158,269.55,1875.138612587132,874.8466456452595,6.5633543547404205,269.55,2a,14,1568707580
34994,34994,1078.5666600007617,1568708731.7588098,1078.5666600007617,-80.7701678954237,614.7309962671767,65.88839633557076,688.1724878768765,0.9984837770462036,600.5962683536304,95.41220471837713,718.6983657133403,0.9986810684204102,621.206234288645,37.8573312624112,722.4019312265923,0.9954734444618224,574.5225002974397,134.4589867459946,726.0181944184119,0.8678151369094849,584.5284215396291,-12.021262309083204,712.1602384090378,0.8899102807044983,500.5305246344375,195.84266340971496,562.1476406348083,0.9233502149581908,472.04993214329085,-74.96543803257283,556.3535199182438,0.8723891377449036,600.8921281566173,251.2509168639869,387.38283106373564,0.979183793067932,566.0339539180205,-153.63315224283843,372.26424480213996,0.9638766050338744,796.3201111355019,294.88642356507563,244.93056212423988,0.9403396844863892,719.7643538347509,-183.36949038813512,208.20477024805345,0.9434958100318908,478.0045713770968,159.37569044695732,173.7194288642989,0.1711696982383728,471.43278529734175,-47.011725693391845,140.083521558285,0.5127730369567871,775.8391185970066,157.4942707417099,21.918399425289522,0.5377113223075867,873.0238079948482,-47.59766179116777,126.40389075250015,0.7041851878166199,242.00427905835602,229.56304314813173,-815.228531324651,0.00848570466041565,551.2180211802311,-76.83311174836679,-479.17632112177483,0.16791018843650818,1763.7166660000762,1480.1633040033514,4.413333999923828,1.5099940006855468,,,,,,,,,,,,,,,,,,,,,1760.8033339999238,781.0467119948204,6.85,180.37,,,,,,,,,,,,,1476.9667139945916,867.1766679998476,7.106667999847656,268.61,1588.5367179941347,869.8866679998475,7.679992000914062,268.61,1705.893379994668,872.6633339999237,7.036671999390625,268.68,1761.046666000076,1006.9367219936777,8.316662000533201,179.85,2672.7333120024373,712.9467179941347,8.35666600007617,157.26,1721.0933799946679,873.0066679998478,7.049996000457032,268.68,2643.313328000609,835.333383994211,7.7466679998476575,173.91,2613.046616005789,874.6866660000763,7.5533300003808606,89.83,1834.180043994973,874.5233339999237,6.569996000457032,269.55,1760.2466660000764,1314.386713994592,7.039998000228517,179.85,1847.690043994973,874.63,6.5466679998476565,269.55,1861.2467099950488,874.7333339999237,6.5466679998476565,269.55,1874.9200439949727,874.8433339999239,6.5666660000761725,269.55,2a,14,1568707580
34995,34995,1078.6,1568708731.7921991,1078.6,-80.7701678954237,619.1117101067096,65.70737762645238,689.8992858274312,0.9987336993217468,607.7412874380692,93.40294732116068,722.5963230334787,0.9922836422920228,621.6711219059803,38.415604398579404,721.9608445628007,0.995843768119812,573.950276988027,135.49245339690606,725.5996466465732,0.8648454546928406,584.0466080672168,-11.1493184542731,712.1775377258127,0.8888173103332521,500.5293233053251,192.9161637296565,562.1907156850899,0.9749220609664916,470.72447635042334,-69.40029851119284,559.1912758816326,0.8337639570236206,606.3118369579887,256.0907602217232,386.5905968617554,0.7777482867240906,566.1536320637575,-154.72666017385262,373.0058515586143,0.9577689170837402,791.0203336638896,294.471130361288,245.02952804705444,0.9483847618103028,719.3419818968297,-184.67603051706303,206.14590964912915,0.9362845420837402,480.4748790700265,159.25089757635257,178.52378484622008,0.17298397421836853,472.47718224650384,-42.70776910691669,139.0070904700334,0.5363506674766539,759.1140008876558,147.23529022883992,52.153471272822884,0.6937857866287231,868.7598298360903,-44.770272650323115,128.33902090920776,0.7347087860107422,312.25328888289914,199.22598977700852,-693.6627757751877,0.007779031991958619,537.5193636920591,-75.04948098524079,-486.94812988000433,0.299660325050354,1763.72,1480.31,4.41,1.54,,,,,,,,,,,,,,,,,,,,,1760.8,780.82,6.85,180.37,,,,,,,,,,,,,1476.73,867.17,7.1,268.61,1588.28,869.88,7.72,268.61,1705.66,872.66,7.01,268.68,1761.05,1006.66,8.34,179.85,2672.84,712.69,8.36,157.26,1720.86,873.0,7.07,268.68,2643.34,835.08,7.74,173.91,2613.3,874.69,7.57,89.83,1833.96,874.52,6.59,269.55,1760.25,1314.15,7.05,179.85,1847.47,874.63,6.54,269.55,1861.03,874.73,6.54,269.55,1874.7,874.84,6.57,269.55,2a,14,1568707580
34996,34996,1078.6,1568708731.7921991,1078.6,,616.183233243034,66.56584836745495,696.6756057030952,0.9984070062637328,610.0605379190897,92.11188366945223,727.6049074949973,0.9928165674209596,619.826169288654,36.97702928957485,721.4802321625788,0.9987097382545472,572.6363455585993,134.33740623871373,728.1446160378376,0.8558721542358398,587.8839474259644,-10.464020227011746,712.4466540213342,0.9119561910629272,498.32093414715683,193.84332146596603,554.5051604847284,0.8664165735244751,477.3063890312782,-70.1384008584469,557.6025604205772,0.8380022644996643,611.7087493364558,254.85138439598538,387.8249159245865,0.9835721254348756,558.5965376822692,-158.10795956437667,359.7010503222276,0.980311393737793,764.4729734603927,291.6875702432647,242.0581177276264,0.5943940281867981,719.1978549429763,-183.9045718060451,206.2043727066317,0.9348208904266356,487.09489494245287,159.75086384947485,178.04754993382932,0.2940187454223633,471.41719686372016,-39.686931594898255,130.58136513332732,0.6201165318489075,754.4234186380728,143.17344646349198,56.52391810639668,0.625481367111206,852.7902197904242,-52.105200161236105,90.3952220105128,0.45554372668266296,303.32112909762475,184.92671638492584,-725.9301879836502,0.007686585187911987,501.0302183462517,-78.97461858520704,-518.3766655189545,0.4623412489891052,1763.72,1480.31,4.41,1.54,,,,,,,,,,,,,,,,,,,,,1760.8,780.82,6.85,180.37,,,,,,,,,,,,,1476.73,867.17,7.1,268.61,1588.28,869.88,7.72,268.61,1705.66,872.66,7.01,268.68,1761.05,1006.66,8.34,179.85,2672.84,712.69,8.36,157.26,1720.86,873.0,7.07,268.68,2643.34,835.08,7.74,173.91,2613.3,874.69,7.57,89.83,1833.96,874.52,6.59,269.55,1760.25,1314.15,7.05,179.85,1847.47,874.63,6.54,269.55,1861.03,874.73,6.54,269.55,1874.7,874.84,6.57,269.55,2a,14,1568707580
34997,34997,1078.6333053403062,1568708731.8254821,1078.6333053403062,-80.7701678954237,618.6759997155866,66.28947700136807,691.5116987601332,0.9986643791198728,601.0797424084815,95.32936669620331,718.739157275531,0.998735785484314,614.5032068777642,38.600486969264146,719.3163766447137,0.9957715272903442,573.9559393309135,135.48367587676185,725.3812845994303,0.8859643936157227,580.994696717432,-10.969246466062293,710.9229095391115,0.9023748636245728,498.79533748100107,194.11004882790334,564.9902141366817,0.980182409286499,477.2245556914444,-73.05228898020938,559.2947827595044,0.8886727094650269,610.6896914695615,248.6365143698788,390.71729903414735,0.978171706199646,561.1521109061438,-154.47441263667847,368.4758256277478,0.9581748247146606,770.1775566860717,288.64246803732016,249.46184453501502,0.5854109525680542,711.0738543190776,-184.8626296471397,201.9940743322162,0.9330216646194458,489.3086539995821,159.97489194759459,185.73834787401586,0.12761494517326355,468.07855473337685,-41.3273985996245,135.37284490888493,0.529480516910553,717.3491555117184,144.79663635792724,34.71949408773597,0.6865922212600708,840.5807804772386,-49.44493203664296,106.56736659665036,0.7352171540260315,349.33568431052896,176.38755255404976,-603.6535527402107,0.07533559203147888,452.0994931335318,-80.14756260460005,-554.9991977358292,0.5804874897003174,1763.7233305340305,1480.4565434973472,4.41,1.5433305340306198,,,,,,,,,,,,,,,,,,,,,1760.8,780.593523685918,6.84666946596938,180.37,,,,,,,,,,,,,1476.493532083826,867.1633389319388,7.1,268.61,1588.026879413673,869.8733389319387,7.683364125663183,268.61,1705.4268626178564,872.6533389319388,7.01,268.68,1761.05,1006.3802351414281,8.33333893193876,179.85,2672.94657708898,712.436879413673,8.363330534030618,157.26,1720.6268626178567,872.9966694659694,7.033364125663184,268.68,2643.3666442722447,834.8235488796422,7.763313738214338,173.91,2613.5531205863267,874.69,7.589983204183718,89.83,1833.7401847539788,874.52,6.606652670153098,269.55,1760.25,1313.9168626178564,7.033347329846902,179.85,1847.2535152880096,874.6266694659694,6.553322136122478,269.55,1860.8135152880097,874.73,6.53666946596938,269.55,1874.4801847539788,874.84,6.57,269.55,2a,14,1568707580
34998,34998,1078.6669666374012,1568708731.859121,1078.6669666374012,-81.40253188614493,614.8664021065315,65.849935605169,688.5894456837013,0.9986926317214966,604.709991595734,93.01555444208138,720.3105073740213,0.9918916821479796,616.0627831265118,38.50290552000471,719.5828453417273,0.9951737523078918,577.6367202074123,134.8642817949155,725.9386699414679,0.8774056434631348,583.5692198377147,-11.05749807217366,712.2718534396828,0.888161301612854,493.35602612183953,194.69280314807384,564.1677145001171,0.983445167541504,472.29183627941217,-73.43103057652867,557.3133034377543,0.8887212872505188,608.1838324820783,250.5313503225692,385.25447135723823,0.9769793748855592,552.6183486957075,-155.3482464530899,365.9770864807667,0.9595900774002076,769.007641564777,287.78852147543233,249.0842614356164,0.5937046408653259,717.4674358141149,-183.84407188161686,207.78096436236217,0.912034511566162,487.6647238627648,158.88249597981863,185.90074728646897,0.1668722927570343,476.1266469824418,-41.91963606032497,140.75435179341218,0.5381817817687988,706.4186498504434,146.42214957219684,26.97317261029161,0.7467209100723267,859.9570222642528,-45.4603804003269,124.62956606118144,0.741326630115509,451.67860402116776,172.55940400347995,-457.59998863983037,0.143614262342453,437.928288221349,-77.40004361886322,-564.5932041307241,0.23683714866638186,1763.7266966637399,1480.604653204565,4.41,1.5466966637401174,,,,,,,,,,,,,,,,,,,,,1760.8,780.364626865672,6.843303336259883,180.37,,,,,,,,,,,,,1476.2545368744516,867.1566066725197,7.1,268.61,1587.771053555751,869.8666066725197,7.646336698858709,268.61,1705.1912335381921,872.6466066725197,7.01,268.68,1761.05,1006.0974802458302,8.326606672519766,179.85,2673.0542932396843,712.1810535557512,8.366696663740116,157.26,1720.3912335381915,872.9933033362599,6.996336698858709,268.68,2643.393573309921,834.5643568920108,7.786876646180822,173.91,2613.808946444249,874.69,7.610179982440704,89.83,1833.5180201931526,874.52,6.623483318700585,269.55,1760.25,1313.681233538192,7.0165166812994135,179.85,1847.0347168568924,874.6233033362599,6.566786654960469,269.55,1860.5947168568923,874.73,6.533303336259882,269.55,1874.2580201931526,874.84,6.57,269.55,2a,14,1568707580
